work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits
8586523,"Steel Dances, Op. 20",General Audiences,F/F,"Star Wars: Rebels, Star Wars: The Clone Wars (2008) - All Media Types",The Seventh Sister/Asajj Ventress,"Asajj Ventress, The Seventh Sister","Fanart, Ballet, Fairy Tale Elements, Costumes",English,2016-11-20,Completed,2016-11-20,0,1/1,8,19,1,368
13178004,Sensible,General Audiences,,"Star Wars: Rebels, Star Wars - All Media Types",,"Kanan Jarrus, Hera Syndulla","Other Additional Tags to Be Added, Rating May Change, Force Shenanigans",English,2017-12-28,Updated,2017-12-28,487,1/?,2,19,null,164
14179608,I'm Dedicating Every Day to You,General Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels",,"Hera Syndulla, Jacen Syndulla","Mother-Son Relationship, Pregnancy, Dialogue Light, Battle of Yavin, JediFest, Motherhood, title from hamilton, Short",English,2018-04-02,Completed,2018-04-02,364,1/1,3,19,null,277
11418702,i meant skies all empty aching blue,Explicit,M/M,"Star Wars - All Media Types, Rogue One: A Star Wars Story (2016), Catalyst: A Rogue One Novel - James Luceno, Star Wars: Rebels",Orson Krennic/Thrawn | Mitth'raw'nuruodo,"Orson Krennic, Thrawn | Mitth'raw'nuruodo, Eli Vanto","Alternate Universe - Canon Divergence, Friends to Lovers, Fluff and Smut, Light Bondage, Praise Kink, Reunions, Leashes, Clothing Kink, Lots of kissing, Light Dom/sub, Cock Rings, Blow Jobs, Body Worship, Begging, Secret Relationship, Power Dynamics",English,2017-07-06,Completed,2017-07-06,8317,1/1,8,19,3,388
20818178,Across the stars,Not Rated,"F/M, M/M","Star Wars - All Media Types, Star Wars: Rebels, Star Wars Original Trilogy","Ezra Bridger/Luke Skywalker, Leia Organa/Han Solo","Luke Skywalker, Ezra Bridger, Leia Organa, Han Solo, Chewbacca, C-3PO, R2-D2, Sabine Wren, Chelli Lona Aphra, Sosha Soruna, Mon Mothma, Admiral Gial Ackbar","Wedding, elopement, Naboo - Freeform, Fluff, Post-Star Wars: Return of the Jedi",English,2019-09-29,Completed,2019-09-29,7938,1/1,2,19,1,279
16984659,you see the truth,Teen And Up Audiences,,"Star Wars: Rebels, Star Wars: Rebellion Era - All Media Types",Ezra Bridger & Grand Inquisitor,"Ezra Bridger, Grand Inquisitor (Star Wars), Original Characters, Original Jedi Character(s)","Angst, The Most Wonderful Tales of the Year Writing Challenge, Hurt No Comfort, Child Abuse, Master & Padawan Relationship(s), (but still not really good), Ilum, Imperial AU, Inquisitor!Ezra, Dark!Ezra, Ezra's about 10 or so in this, So about a year after he was found by the Inquisitorius",English,2018-12-14,Updated,2018-12-25,988,3/4,null,19,null,514
18225965,Hypotheticals,General Audiences,Gen,Star Wars: Rebels,Ezra Bridger & Sabine Wren,"Ezra Bridger, Sabine Wren","Alternate Universe - Canon Divergence, Visually Impaired Ezra Bridger, Friendship, discussion of random hypothetical scenarios",English,2019-03-24,Completed,2019-03-24,6116,1/1,4,19,1,229
13580106,An Act of Loneliness,Explicit,M/M,Star Wars: Rebels,"Ezra Bridger/Garazeb ""Zeb"" Orrelios","Ezra Bridger, Garazeb ""Zeb"" Orrelios","Kidnapping, Yaoi, Bondage, bad comedy, Sassy Ezra, Gay",English,2018-02-05,Completed,2018-02-05,1014,1/1,3,19,null,1004
16441121,i'm no good without you,Teen And Up Audiences,,"Star Wars: Rebels, Star Wars: Rebellion Era - All Media Types",Ezra Bridger & Grand Inquisitor,"Ezra Bridger, Grand Inquisitor (Star Wars), Mira Bridger (mentioned), Ephraim Bridger (mentioned), Kanan Jarrus (mentioned)","Angst, Hurt with no Comfort, Implied/Referenced Child Abuse, Child Abuse, 11 year old Ezra Bridger, Lightsaber Training, Lightsabers, Dark!Ezra Bridger, Inquisitor!Ezra Bridger, Imperial AU, Pre-Canon, Pre-Series, Alternate Universe, Alternate Universe - Canon Divergence, Manipulation, Emotional Manipulation, Gaslighting, dark side, Asphyxiation",English,2018-10-31,Completed,2018-10-31,670,1/1,null,19,null,493
19057405,Anniversary,General Audiences,Gen,Star Wars: Rebels,"Garazeb ""Zeb"" Orrelios & Hera Syndulla","Hera Syndulla, Garazeb ""Zeb"" Orrelios","Fluff, but like..., Sad Fluff, past Kanan/Hera, Canonical Character Death, Past Character Death, Grief/Mourning, Anniversary, Friendship, Male-Female Friendship, Best Friends, Dinner, Dancing, Flowers, Pregnancy, Family, Family Feels, Family Fluff, Ficlet, One Shot, Short One Shot, Implied/Referenced Sex, (not between zeb and hera ofc), Post-Finale",English,2019-06-01,Completed,2019-06-01,1547,1/1,3,19,2,131
19151341,AGENT KALLUS - GOLDEN,Explicit,"F/M, M/M, Other","Star Wars - All Media Types, Star Wars: Rebels","Alexsandr Kallus/Reader, Alexsandr Kallus/Original Female Character(s), Alexsandr Kallus/Original Character(s)","Kallus | ISB-021, Alexandr Kallus, Reader, Wullf Yularen (mentioned)","Gender-Neutral Pronouns, Non binary Reader, Reader-Insert, reader POV, Pre-Alexsandr Kallus/Garazeb ""Zeb"" Orrelios, Kallus is Fulcrum, Plot What Plot/Porn Without Plot, Awkward Romance, Unrequited Love, Cuddling & Snuggling, Kissing, Hurt/Comfort, Angst, Touch-Starved, Post-Episode: s02e17 The Honorable Ones, Coruscant (Star Wars), idk what im doing, this is kinda sad but i love kallus' muttonchops so, low key kalluzeb",English,2019-06-09,Completed,2019-06-09,2867,1/1,6,19,1,371
7980622,"""If you die, I'm gonna kill you.""",General Audiences,Gen,"Star Wars: Clone Wars (2003) - All Media Types, Star Wars - All Media Types, Star Wars: Rebels",Ahsoka Tano & Asajj Ventress,"Ahsoka Tano, Asajj Ventress",could easily be interpreted as femslash / pre-slash,English,2016-09-07,Completed,2016-09-07,500,1/1,1,19,1,238
15918486,The Return,General Audiences,Gen,Star Wars: Rebels,Ezra Bridger & Ahsoka Tano,"Ezra Bridger, Ahsoka Tano, Kanan Jarrus","Alternate Universe - Canon Divergence, Post-Traumatic Stress Disorder - PTSD, Autistic Ezra Bridger",English,2018-09-07,Completed,2018-09-07,1492,1/1,3,19,null,467
15461856,snow,General Audiences,"F/M, Gen","Star Wars - All Media Types, Star Wars Original Trilogy, Star Wars: Rebels, Star Wars Legends: Kenobi - John Jackson Miller",Obi-Wan Kenobi/Depa Billaba,"Obi-Wan Kenobi, Depa Billaba, Mace Windu, Caleb Dume, Original Characters, A'Yark (Star Wars)",,English,2018-07-28,Updated,2019-05-29,3413,2/?,1,19,2,366
12190644,Star Wars Rebels: You're Not Here (alternate version),Teen And Up Audiences,F/M,Star Wars: Rebels,Kanan Jarrus/Hera Syndulla,Hera Syndulla,"IN SPACE!, Parental Hera Syndulla, Grief/Mourning, Pain, Crying, Emotional Hurt",English,2017-09-26,Completed,2017-09-26,3861,1/1,10,19,4,286
18043124,it was the day....,Not Rated,,"Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels, Rogue One: A Star Wars Story (2016), Solo: A Star Wars Story (2018), Star Wars Sequel Trilogy, Star Wars Original Trilogy, Star Wars Prequel Trilogy",,"Ahsoka Tano, Padme Amidala, Hera Syndulla, Leia Organa, Jyn Erso, Satine Kryze, Rey (Star Wars), Qi'ra (Star Wars), Mon Mothma, Bo-Katan Kryze, Rose Tico, Ursa Wren, Sabine Wren, Asajj Ventress, Ketsu Onyo, Enfys Nest","International Women's Day, International Women's Day 2019, Women of Star Wars, Girl Power",English,2019-03-08,Completed,2019-03-08,537,1/1,null,19,1,198
18707929,What Makes a Family,General Audiences,M/M,Star Wars: Rebels,"Alexsandr Kallus/Garazeb ""Zeb"" Orrelios","Garazeb ""Zeb"" Orrelios, Sabine Wren, Hera Syndulla, Alexsandr Kallus, mentioned - Character","Sabine paints her emotions, royal au",English,2019-05-04,Completed,2019-05-04,2134,1/1,12,19,1,387
21670078,Anamnesis,Mature,F/M,"Star Wars - All Media Types, Star Wars: Rebels","Hera Syndulla/Thrawn | Mitth'raw'nuruodo, Kanan Jarrus/Hera Syndulla","Hera Syndulla, Kanan Jarrus, Thrawn | Mitth'raw'nuruodo, Arihnda Pryce","Aftermath of Torture, Amnesia, Dreams and Nightmares, Non-Consensual Drug Use, Psychological Trauma, Guilt, Rape/Non-con Elements, Non-Graphic Rape/Non-Con",English,2019-12-04,Completed,2019-12-04,1479,1/1,12,19,1,239
14917466,Explain the Impossible,General Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels","Hera Syndulla & Jacen Syndulla, Jacen Syndulla & CT-7567, Jacen Syndulla & Sabine Wren","Jacen Syndulla, CT-7567 | Rex, Sabine Wren, Hera Syndulla",Hint of Angst,English,2018-06-13,Completed,2018-06-13,1486,1/1,8,19,null,245
18503770,Sleep,General Audiences,Gen,Star Wars: Rebels,"Hera Syndulla & Sabine Wren, Hera Syndulla & Jacen Syndulla","Hera Syndulla, Sabine Wren, Jacen Syndulla","Post-Partum Nightmares, Mentions of Pregnancy/Birth, Post-Traumatic Stress Disorder - PTSD, Nightmares, Emotional Hurt/Comfort, kinda fluffy kinda angsty, mostly angsty, Motherhood, Mentions of canon character death, Mentions of other characters - Freeform",English,2019-04-18,Completed,2019-04-18,821,1/1,1,19,1,214
7948396,Weak,Mature,F/M,Star Wars: Rebels,The Inquisitor & Maketh Tua,"The Inquisitor (Star Wars), Maketh Tua","ahh yes inquisitua, the inquisitua ship is now boarding, please leave baggage in the cargo hold, alcohol and other comfort foods however are allowed on board, because we're gonna need it after this little angst-fest, also why man, why are you like this, i know you both are FWB but at least don't lie about your feelings, even if they are a complicated mess, Friends With Benefits, friends to lovers (sort of), its complicated as fuck, inquisitua - Freeform",English,2016-09-03,Completed,2016-09-03,531,1/1,null,19,2,408
13006962,Fading Light,General Audiences,Gen,Star Wars: Rebels,,Ezra Bridger,"Hanukkah, Grief/Mourning, the Bridgers are space Jews, Autistic Character, this fic is nothing but sadness. i'm sorry.",English,2017-12-13,Completed,2017-12-13,689,1/1,1,19,1,206
20930639,Fade to Black,Teen And Up Audiences,F/M,Star Wars: Rebels,Kanan Jarrus/Hera Syndulla,"Kanan Jarrus, Hera Syndulla","How babies are conceived in Disney, Rebels Spoilers, overview of series",English,2019-10-07,Completed,2019-10-07,2032,1/1,2,19,1,169
17456693,Moment Eternity,Explicit,"F/F, F/M","Star Wars: Thrawn Series - Timothy Zahn (2017), Star Wars: Rebels",Arihnda Pryce/Thrawn | Mitth'raw'nuruodo,"Hera Syndulla, Juahir Madras, Driller MarDapp, Hondo Ohnaka, Thrawn | Mitth'raw'nuruodo, Arihnda Pryce","Alternate Universe - BDSM, Extremely Dubious Consent, Oral Sex, Shibari, Orgasm Delay/Denial, Dom/sub, Xenophilia, Sensory Deprivation, Subspace, Angst and Fluff and Smut, Shameless Smut, Wax Play, Spanking, Wine as a coping mechanism",English,2019-01-18,Completed,2019-01-18,35047,10/10,80,19,3,508
16031516,"Wakey, Wakey",Teen And Up Audiences,,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars: The Clone Wars (2008) - All Media Types",Ahsoka Tano & Tarre Vizsla,"Tarre Vizsla, Ahsoka Tano, The Daughter | Winged Goddess, The Son | Fanged God, Anakin Skywalker, Obi-Wan Kenobi, Alek | Darth Malak, Revan (Star Wars)","Alternate Universe, Snarky Jedi, Force Ghosts, Originally Posted on Tumblr",English,2018-09-18,Completed,2018-09-18,831,1/1,null,18,null,360
14960007,Necessity,Teen And Up Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels",,Thrawn | Mitth'raw'nuruodo,"Character Study, Thrawn Character Study",English,2018-06-18,Completed,2018-06-18,776,1/1,2,18,4,209
7122322,Otkuda ty vzialas',Teen And Up Audiences,Gen,"Star Wars - All Media Types, Star Wars Episode VII: The Force Awakens (2015), Star Wars: Rebels","Luke Skywalker & Han Solo, Rey & Luke Skywalker","Rey (Star Wars), Ezra Bridger, Luke Skywalker","Light Angst, Dialogue Heavy, Genetic Engineering",Russkii,2016-06-07,Completed,2016-06-07,1079,1/1,4,18,null,301
16239212,Petal soft,Mature,"M/M, F/M",Star Wars: Rebels,"Alexsandr Kallus/Garazeb ""Zeb"" Orrelios, Kanan Jarrus/Hera Syndulla","Alexsandr Kallus, Garazeb ""Zeb"" Orrelios, Kanan Jarrus, Sabine Wren, Ezra Bridger","First Dates, First Kiss, kinda slow burn, There new to this",English,2018-10-14,Completed,2018-10-21,4002,2/2,4,18,3,432
8673595,"""The Iron Squadron"" Drabbles",General Audiences,"F/M, Multi",Star Wars: Rebels,"Space Family (Star Wars Rebels), The Iron Squadron","Ezra Bridger, Hera Syndulla, Kanan Jarrus, Garazeb ""Zeb"" Orrelios, Sabine Wren, C1-10P | Chopper, Gooti Terez, Mart Mattin, Jonner Jin",,English,2016-11-27,Completed,2016-11-27,2682,1/1,3,18,null,676
13580514,An Angel's Darkside,Explicit,M/M,Star Wars: Rebels,Ezra Bridger/Grand Inquisitor,"The Inquisitor, Ezra Bridger, Grand Inquisitor (Star Wars)","Kidnapping, Sith Training, Stockholm Syndrome, Violence, Yaoi, Gay, Gay Sex, Age Difference, Master & Padawan Relationship(s), Story Time with lunarRein",English,2018-02-05,Completed,2018-02-05,24970,1/1,3,18,2,1052
11051361,The Admiral and His Apprentice's Fate,General Audiences,,"Star Wars - All Media Types, Star Wars: Rebels, Star Wars Legends: Thrawn Trilogy - Timothy Zahn",,"Thrawn | Mitth'raw'nuruodo, Eli Vantos, Nightswan, Anakin Skywalker | Darth Vader, Sheev Palpatine | Darth Sidious, Nevil Cygni","Interpretation, experimental fanfiction, screenplay",English,2017-06-01,Completed,2017-06-01,0,1/1,7,18,1,331
7965598,The Cries of Malachor Still Echo,General Audiences,Gen,"Star Wars - All Media Types, Star Wars Sequel Trilogy, Star Wars Legends: Knights of the Old Republic II: The Sith Lords, Star Wars: Rebels",,"Rey (Star Wars), Bao-Dur","Speculation, Future Fic, Force Ghosts, Drabble, Crossover",English,2016-09-05,Completed,2016-09-05,337,1/1,4,18,1,247
10129337,"He Mostly Comes at Night, Mostly",General Audiences,Gen,Star Wars: Rebels,,"Ezra Bridger, Garazeb ""Zeb"" Orrelios, Sabine Wren, Hera Syndulla, Kanan Jarrus","Humor, Family, Fluff, Alien (1979) - Freeform",English,2016-11-17,Completed,2016-11-17,1268,1/1,null,18,2,216
9925427,Waiting,General Audiences,Gen,Star Wars: Rebels,,"Garazeb ""Zeb"" Orrelios, Ezra Bridger, Kanan Jarrus, Hera Syndulla","Mentions of Kallus, Could possibly be seen as Pre Kalluzeb, Major spoilers for Through Imperial Eyes",English,2017-02-25,Completed,2017-02-25,1066,1/1,2,18,4,173
14379831,Solo meets the Syndullas,General Audiences,Gen,"Star Wars - All Media Types, Star Wars: Rebels",,"Hera Syndulla, Han Solo, Kanan Jarrus, Jacen Syndulla",,English,2018-04-20,Completed,2018-04-20,766,1/1,4,18,1,259
16310891,sick,Teen And Up Audiences,,Star Wars: Rebels,Ezra Bridger & Alexsandr Kallus,"Ezra Bridger, Alexsandr Kallus, Mira Bridger, Original Characters","Angst, but like, Not a lot of angst, Medium angst?, Hurt/Comfort, Space Dad!Kallus, returns again, Kallus as a Father Figure, AU of an AU, Imperial AU, Whumptober, Whumptober 2018, Sick Ezra Bridger, (very very very sick), Hurt Ezra Bridger, (i guess), Implied/Referenced Child Abuse, Corellian Fever, (don't know if it's an actual thing but I made it up for this so), force projection, Accidental Force Projection, (not like the thing in TLJ but)",English,2018-10-15,Completed,2018-10-15,1009,1/1,null,18,3,483
20575295,Spiked Heron,Explicit,"Other, F/M, M/M, Multi","Star Wars: Rebels, Star Wars - All Media Types","Kanan Jarrus/Original Devaronian Character(s), Kanan Jarrus/Hera Syndulla","Kanan Jarrus, Original Devaronian Character(s), Hera Syndulla, Nevil Cygni | Nightswan","Rough Sex, Sex Slave, Lactation, Vaginal Sex, Anal Fingering, Kanan's Hoe Adventures Landed Him in a Sketchy Situation, Implied/Referenced Drug Use, Dubious Consent, Collars, Voyeurism, Femdom, Semi-Public Sex, Sexual Slavery, Come Eating, Humiliation, Gangbang, Rimming, Anal Sex, Corsetry, Lingerie",English,2019-09-09,Updated,2019-11-11,7429,2/3,5,18,1,438
18386798,The Best Gun,General Audiences,Gen,Star Wars: Rebels,,Sabine Wren,Canon Compliant,English,2019-04-07,Completed,2019-04-07,1636,1/1,6,18,null,86
17767322,Memories of you,Teen And Up Audiences,F/M,Star Wars: Rebels,Arihnda Pryce/Thrawn | Mitth'raw'nuruodo,"Arihnda Pryce, Thrawn | Mitth'raw'nuruodo","Canon-Typical Violence, Pre-Canon, Dubcon Kissing, Mistaken Identity, Bad Puns, Art Enthusiast Thrawn | Mitth'raw'nuruodo, Hideous fashion choices, thryce",English,2019-02-13,Completed,2019-02-15,14749,5/5,26,18,5,247
15733629,A Study in Black,Mature,F/M,"Star Wars: Rebels, Star Wars: Thrawn - Timothy Zahn",Arihnda Pryce/Thrawn | Mitth'raw'nuruodo,"Arihnda Pryce, Thrawn | Mitth'raw'nuruodo","AU, Force sensitive Arihnda, Alternate Universe - Dark, possibly all others",English,2018-08-19,Updated,2018-10-14,5790,2/?,6,18,2,148
9432644,I Can Survive in Space,Teen And Up Audiences,Gen,"Star Wars - All Media Types, Rogue One: A Star Wars Story (2016), Star Wars Rebels","K-2SO & Original Character(s), K-2SO & Original Male Character, K-2SO & Original Female Character, K-2SO and Original Droid Character, K-2SO & C1-10P | Chopper","Original Male Character, Jabba Desilijic Tiure | Jabba the Hutt, K-2SO, Original Female Character, Original Droid Characters, C1-10P | Chopper","grumpy old men are grumpy, The sarcasm is strong with this one, Cannon compliant, Angst, where am i going with this?, droid repairs, overly technical terminology, Jabba is his usual lazy self, Friendship, Droid PTSD...?, Hurt/Comfort, Binary code, Seriously what is this?, Orphans, Droid blindness, Chopper and K-2 have a complicated relationship, adorableness, smugglers",English,2017-01-23,Updated,2017-12-14,25053,21/?,1,18,2,407
13839708,Still here,General Audiences,F/M,Star Wars: Rebels,Caleb Dume/Hera Syndulla,"Caleb Dume, Depa Billaba, Ezra Bridger, Hera Syndulla, Garazeb ""Zeb"" Orrelios, Sabine Wren","Post Episode s4 e10 Jedi Night, Jedi Night, DO NOT READ UNLESS YOU HAVE SEEN JEDI NIGHT, Season 4 Spoilers",English,2018-03-01,Completed,2018-03-01,553,1/1,2,18,1,392
21086873,Merely Players,Not Rated,"Gen, F/M","Star Wars: The Clone Wars (2008) - All Media Types, Star Wars: Rebels","Anakin Skywalker & Ahsoka Tano, Original Female Character/Original Male Character","Ahsoka Tano, Anakin Skywalker | Darth Vader, Original Characters","play format, Notes, Canon Retelling",English,2019-10-24,Completed,2019-10-24,2823,1/1,10,18,3,131
16238027,Closure,General Audiences,Gen,Star Wars: Rebels,"Ezra Bridger & Darth Maul, Ezra Bridger & Kanan Jarrus","Ezra Bridger, Kanan Jarrus","Alternate Universe - Canon Divergence, Past Character Death, Implied/Referenced Child Abuse, Post-Traumatic Stress Disorder - PTSD, Found Family, Father-Son Relationship, Autistic Ezra Bridger, Platonic Cuddling, Ezra gets some closure, Ezra has a lot of complicated feelings",English,2018-10-08,Completed,2018-10-08,2200,1/1,3,18,2,441
19887358,Pillows are the Best Medicine,Teen And Up Audiences,F/M,Star Wars: Rebels,Kanan Jarrus/Hera Syndulla,"Hera Syndulla, Kanan Jarrus, Han Solo (mentioned), Wedge Antilles (mentioned), Garazeb ""Zeb"" Orrelios, Sabine Wren, Luke Skywalker, C1-10P | Chopper","Alternate Universe - Modern Setting, Hospitalization, Airplane Crashes, Phoenix Nest Discord, their lives aren't as messed up as they could've been, Fix-It, Slow Burn, Other Additional Tags to Be Added",English,2019-07-20,Updated,2019-08-04,1882,2/?,2,18,null,137
8833204,Who is the Monster and Who is the Man,Teen And Up Audiences,F/M,Star Wars: Rebels,Kanan Jarrus & Hera Syndulla,"Kanan Jarrus, Hera Syndulla, Depa Billaba, Ezra Bridger, Mira Bridger, Ephraim Bridger","mythical AU, Mythical Beings & Creatures, Centaurs, Mermaids, Lamias, Bigotry & Prejudice, Imperials are jerks",English,2016-12-13,Updated,2017-01-04,2712,2/?,1,18,2,378
17587250,Misunderstandings,General Audiences,F/M,"Star Wars - All Media Types, Star Wars: Thrawn Series - Timothy Zahn (2017), Star Wars: Rebels","Arihnda Pryce/Thrawn | Mitth'raw'nuruodo, Arihnda Pryce & Thrawn | Mitth'raw'nuruodo","Thrawn | Mitth'raw'nuruodo, Arihnda Pryce, Eli Vanto, Wilhuff Tarkin, Ezra Bridger","Alien Cultural Differences, Misunderstandings, Humor, Eventual Romance, Male-Female Friendship, Platonic Relationships, Unresolved Sexual Tension, Pregnancy",Polski,2019-01-29,Completed,2019-08-04,14550,12/12,25,18,null,413
